id,memberId,skuId,skuCategory,skuPrice,createdDateTime
e6c55127-550d-438f-a87a-b89d6dc8a36b,cebabe10-3833-43fc-b859-93376e3d9c4a,80fdd5ff-decf-4760-884a-0077531937b7,FIGURES,3820.89,2023-04-18T17:24:26.211328+08:00
5cfb1766-5d6f-41da-ab07-28dffb5333ea,cebabe10-3833-43fc-b859-93376e3d9c4a,f549d828-51b2-4af8-98f7-69fbdbbbe40a,FIGURES,7070.99,2023-04-18T17:24:26.211408+08:00
9bbe1b7a-7c33-4940-9901-2de2f55d908d,09bce5da-f789-4cd2-95aa-9859fe585dc0,b4fa4efd-7a64-4611-9fde-71b4fdc90432,DECORATIONS,6383.43,2023-04-18T17:24:26.211509+08:00
e376b4a5-ab58-490c-9c2d-1b2a31f5617b,8ec4a399-3a73-4ddb-ac44-9733c2ba927f,05f9d459-f498-45cb-af37-559f536d0fbc,FIGURES,5743.79,2023-04-18T17:24:26.211637+08:00
30d32934-a38a-4538-b119-813eea5ad63b,84ef55ea-56f6-48d1-bc5e-239e6f9a77a2,452d6863-5453-49fd-a1e2-14abf0f4e070,OUTFITS,6584.42,2023-04-18T17:24:26.211712+08:00
1ef3c485-9bb8-4c62-95e6-e4469d5d05f6,6bcec7ce-f428-4cbc-bd48-42284dac891d,a36af675-e76d-4c31-8c8d-086d89185a2d,DECORATIONS,4078.33,2023-04-18T17:24:26.211847+08:00
fa17b955-a2a5-4b4b-8834-bc70070725af,84ef55ea-56f6-48d1-bc5e-239e6f9a77a2,593be515-e813-45b7-a21f-e8e87cc53473,OUTFITS,9244.49,2023-04-18T17:24:26.212049+08:00
fa750ed4-078c-4a3b-8494-4ac193d44fe7,6ffc2742-24cf-413f-a279-5621d3dbb53f,7a0e8f53-a744-473d-b1ea-dc561415df8f,FIGURES,8187.50,2023-04-18T17:24:26.212251+08:00
04aa3300-12b9-49e6-85b6-f92957a14c99,43c47205-962c-49a2-aca9-e8d02e0db2fe,5cf2696b-f7cb-4703-99fa-116864c12fdc,KITCHEN_ACCESSORIES,7512.81,2023-04-18T17:24:26.212452+08:00
c2f67f23-6627-4f8d-8a29-8e828f5f023f,099addea-a322-4ed3-9684-6d743620633a,909e8ebb-19db-41f2-b4fe-ea4e582d60fe,FIGURES,4584.45,2023-04-18T17:24:26.212626+08:00
7b19c96e-a565-47eb-ada4-724ffa665ca3,5df8d3a2-f2dd-439c-bc08-d02bace82688,fe700f57-2f7e-485d-90c8-4185b7cd7353,ACCESSORIES,756.93,2023-04-18T17:24:26.212801+08:00
0762417f-5ed1-4eb9-a825-022325c5deba,58d524c2-e392-4a6f-b52b-dee923c82eb8,292cf365-5398-41b3-a73b-18ad68c33431,KITCHEN_ACCESSORIES,7785.15,2023-04-18T17:24:26.212898+08:00
535ebb39-44b1-403b-9ebd-fca2118589c9,5df8d3a2-f2dd-439c-bc08-d02bace82688,13d9c25e-4024-49ae-a91e-034df2d1c9e7,DECORATIONS,8552.30,2023-04-18T17:24:26.212995+08:00
03b24d59-70dc-4161-bf8c-141d9de29d8d,ac5d314d-5394-4496-9ccc-99fd09ace78a,a329adb9-5526-4c1a-8bc6-72aebd77e1eb,OUTFITS,7613.18,2023-04-18T17:24:26.213119+08:00
a22215a8-c53b-4a75-84a1-31bc42c19b9e,5df8d3a2-f2dd-439c-bc08-d02bace82688,e87a965c-c27d-4d35-bbbd-707a64820c96,DECORATIONS,171.28,2023-04-18T17:24:26.213189+08:00
8a529075-701b-44af-aa31-378d4bf95618,6ffc2742-24cf-413f-a279-5621d3dbb53f,a49a2b57-5a42-4e05-9a6a-49702ffd0ff4,FIGURES,6238.80,2023-04-18T17:24:26.213254+08:00
9dfaa9e1-fc4e-4a23-ba4e-e1ef5ca0ba07,7b32f818-62f8-44a4-8326-26d82afe59cc,18711dc9-ac62-4342-b0cd-530b4e59121f,KITCHEN_ACCESSORIES,3636.12,2023-04-18T17:24:26.213310+08:00
00afeb0a-500e-432a-af20-c6a3af0e241e,43c47205-962c-49a2-aca9-e8d02e0db2fe,3a05a426-5875-48f1-8b7f-b967a3de7a1d,OUTFITS,7978.17,2023-04-18T17:24:26.213400+08:00
d75dadd4-c66b-4be6-8d48-d0232b152950,6bcec7ce-f428-4cbc-bd48-42284dac891d,b747e611-867b-4621-99e2-140865c06485,ACCESSORIES,1880.19,2023-04-18T17:24:26.213466+08:00
ca99305d-c695-4c87-8743-c745b05dc960,3ec3f874-9240-47bc-98ec-a0163b617166,c50a731d-bccc-4ebd-bab2-46ffb04b1665,DECORATIONS,181.09,2023-04-18T17:24:26.213537+08:00
3630ea59-734d-406a-b49c-a6a19466a1fd,58d524c2-e392-4a6f-b52b-dee923c82eb8,dc623d6f-4eed-4fa9-b21d-9cc92b63f39b,FIGURES,3415.33,2023-04-18T17:24:26.213605+08:00
c4887ba3-830f-4450-8d39-e7af1eef8254,d4e0e6c2-599d-4285-bc85-da34ddf7e1d7,c7370bff-e362-49ce-b993-fcc674b3da14,OUTFITS,1788.79,2023-04-18T17:24:26.213660+08:00
470b9da3-72e1-4b54-be66-8fac62947784,cebabe10-3833-43fc-b859-93376e3d9c4a,2fc3a3e9-54e7-40ad-9f8c-85ba05019d3b,FIGURES,4022.61,2023-04-18T17:24:26.213723+08:00
2ea740f4-f995-4fa1-9002-d2fc86bfdd23,b57fe6a2-cc68-44b0-b0b2-a0a5b7568f78,1df8de3b-50e8-4d23-b81e-eb22bb183205,FIGURES,7495.55,2023-04-18T17:24:26.213784+08:00
213faf83-7e0b-482f-beb6-9e17a9485710,b57fe6a2-cc68-44b0-b0b2-a0a5b7568f78,7aada80e-453e-4054-8f48-b3e9a46f2176,ACCESSORIES,1796.64,2023-04-18T17:24:26.213839+08:00
6bc64ea4-dddf-4844-b549-427ee17e3c40,6bcec7ce-f428-4cbc-bd48-42284dac891d,2068f689-3f64-4059-be4f-e020d896892b,KITCHEN_ACCESSORIES,9009.85,2023-04-18T17:24:26.213901+08:00
a9fead9a-db6a-440c-9c40-8814a93afddc,b57fe6a2-cc68-44b0-b0b2-a0a5b7568f78,cdc6cceb-84d0-462d-85df-cb9a31ecd911,DECORATIONS,2172.50,2023-04-18T17:24:26.213956+08:00
fd6c67db-e4d2-42db-9e22-f106de536fe1,43c47205-962c-49a2-aca9-e8d02e0db2fe,5366a7fe-44d1-45cc-8f23-fd7e455162eb,DECORATIONS,1912.97,2023-04-18T17:24:26.214026+08:00
a01a4a0e-2ed9-4705-9ee5-df75761aa8ed,6ffc2742-24cf-413f-a279-5621d3dbb53f,2a00c6ba-55c9-4d44-adaa-377e2deee881,DECORATIONS,1396.45,2023-04-18T17:24:26.214088+08:00
0864eddd-47ff-4d08-bac4-5c47f03614a5,24cb3fc2-3bed-4551-866b-0bd9104ca2a0,6e4c415d-c522-401d-9851-f4047b28a946,OUTFITS,6033.93,2023-04-18T17:24:26.214213+08:00
39cf3810-9f89-4d37-8a55-a38556226bb9,b57fe6a2-cc68-44b0-b0b2-a0a5b7568f78,bd4b2f7b-2ace-4e8b-8e5d-7ce261721649,ACCESSORIES,6529.93,2023-04-18T17:24:26.214309+08:00
e2c7e494-33a9-4c94-adc4-40f2526e3025,d03f0d92-f57c-4008-9f6c-8ec1f8a38376,43fea5d9-2d29-421a-95eb-450c38b2ae7d,ACCESSORIES,9731.23,2023-04-18T17:24:26.214365+08:00
9c7dfca7-86ce-4da5-bb7b-372a4994476c,3ec3f874-9240-47bc-98ec-a0163b617166,d506c0e9-19f0-4654-a497-2ca182871318,ACCESSORIES,7727.94,2023-04-18T17:24:26.214424+08:00
b0ed5aa7-c0e3-471f-b4ee-6322582d8d31,5df8d3a2-f2dd-439c-bc08-d02bace82688,64337e45-b988-49b9-a225-a5c74c2abaf7,ACCESSORIES,3382.46,2023-04-18T17:24:26.214487+08:00
e8e68633-3063-46a7-bed0-0e357cf48834,8ec4a399-3a73-4ddb-ac44-9733c2ba927f,3253e544-60bf-4107-9c41-2d449dd71dd3,KITCHEN_ACCESSORIES,3670.29,2023-04-18T17:24:26.214540+08:00
19d353e3-b06f-41de-addb-2a4dfa3393aa,6ffc2742-24cf-413f-a279-5621d3dbb53f,ee539aa0-b1f0-484f-8daa-f6af6cfbc4cf,KITCHEN_ACCESSORIES,5623.53,2023-04-18T17:24:26.214622+08:00
ad2b3d2d-7735-4794-b017-7f34f75f33fd,43c47205-962c-49a2-aca9-e8d02e0db2fe,c0b39674-52d7-4216-a032-765a555d22c0,KITCHEN_ACCESSORIES,4335.65,2023-04-18T17:24:26.214679+08:00
00ba0953-1337-4836-ba5c-13b8843bba7c,6bcec7ce-f428-4cbc-bd48-42284dac891d,05840370-2f3f-4417-badf-f971ec67a7d1,DECORATIONS,6649.30,2023-04-18T17:24:26.214738+08:00
ba9b3d26-5a0b-4a42-84cf-b4a7776738b7,e738bc9a-6c7f-4a40-9da1-5505f9bd8184,78e0e09a-2c6f-4ae0-870e-e1213ce8bad0,ACCESSORIES,6184.62,2023-04-18T17:24:26.214797+08:00
bf477ad7-e651-42b2-b3c5-2b6a441a6e8d,5df8d3a2-f2dd-439c-bc08-d02bace82688,806dca1a-ce57-4116-9442-2d55b72788c0,OUTFITS,6237.62,2023-04-18T17:24:26.214849+08:00
c1192060-55ec-400a-bbad-87ff3d7abde9,09bce5da-f789-4cd2-95aa-9859fe585dc0,7d2d8a8e-256e-40dd-a82e-6146da435ef5,DECORATIONS,3509.22,2023-04-18T17:24:26.214910+08:00
36c237c2-0b92-4984-ab07-83f507a6af04,6bcec7ce-f428-4cbc-bd48-42284dac891d,eb248994-9984-4b6b-9122-cdbaeb45cb67,OUTFITS,897.99,2023-04-18T17:24:26.214962+08:00
c89791c8-0faf-426d-a7d6-47c75bdaa600,099addea-a322-4ed3-9684-6d743620633a,2da2293a-3f8f-4373-9b20-c5a20bb1a6ee,KITCHEN_ACCESSORIES,6371.65,2023-04-18T17:24:26.215021+08:00
e442ce46-a0ba-4b40-82be-e6853f26d68e,5df8d3a2-f2dd-439c-bc08-d02bace82688,8d3f3bb2-3e82-48ee-8ff8-0386a5603514,FIGURES,3545.78,2023-04-18T17:24:26.215109+08:00
04a6e765-df8d-46be-8134-513afc650c71,24cb3fc2-3bed-4551-866b-0bd9104ca2a0,faadc066-4ce0-4f71-85e4-1c1bb3faa6a1,FIGURES,9965.79,2023-04-18T17:24:26.215160+08:00
ce7e826c-0c84-444a-b8d0-5cf4f1541be5,b57fe6a2-cc68-44b0-b0b2-a0a5b7568f78,d8a4812a-1856-45a5-8cf7-64102f5dd8f4,FIGURES,1321.44,2023-04-18T17:24:26.215214+08:00
f47fee2f-63ed-430b-a6f9-07ed6ddb320e,6ffc2742-24cf-413f-a279-5621d3dbb53f,52943ceb-2b72-482b-81ce-a489b14f7f40,OUTFITS,2289.76,2023-04-18T17:24:26.215263+08:00
39905b6f-3763-41c6-936a-5d30c047b6d6,d4e0e6c2-599d-4285-bc85-da34ddf7e1d7,07069a7c-7a2d-4ddb-9f08-36b879eecd02,FIGURES,1783.24,2023-04-18T17:24:26.215316+08:00
3e6492df-2b83-48a3-ab41-5d3c9e84cc15,e738bc9a-6c7f-4a40-9da1-5505f9bd8184,170b6114-85b4-4df9-a932-ba82b1f1043c,DECORATIONS,7117.81,2023-04-18T17:24:26.215369+08:00
e299ca43-6db4-48a4-90aa-89626c3619df,6bcec7ce-f428-4cbc-bd48-42284dac891d,d2af13b2-9492-461c-b4c8-75d900105e86,KITCHEN_ACCESSORIES,5680.19,2023-04-18T17:24:26.215419+08:00
2812c98c-a62a-46c9-ab85-7941ce08c843,099addea-a322-4ed3-9684-6d743620633a,be064e24-d55e-456c-b1c1-94da400f0f54,DECORATIONS,7234.18,2023-04-18T17:24:26.215472+08:00
34a1a10f-baae-4aba-9c28-5edad9d584fc,43c47205-962c-49a2-aca9-e8d02e0db2fe,a2f82028-03d9-461e-9d53-4d6744443be5,DECORATIONS,4729.77,2023-04-18T17:24:26.215528+08:00
3cf1988e-5893-4288-b4fc-9c4254f6798b,d03f0d92-f57c-4008-9f6c-8ec1f8a38376,e2e759e0-cb25-4884-8ab0-55dc376d0b07,ACCESSORIES,8110.55,2023-04-18T17:24:26.215594+08:00
d191ba45-33fa-43d3-b966-01cb91dc3785,3ec3f874-9240-47bc-98ec-a0163b617166,38369ece-c848-4cc8-9555-4d9f6648aafe,DECORATIONS,6213.06,2023-04-18T17:24:26.215648+08:00
afe88dde-f77b-44b7-8cb2-c8a6af671dd0,09bce5da-f789-4cd2-95aa-9859fe585dc0,40542fd0-5d17-409e-8602-b2f4d99eddbe,DECORATIONS,6152.86,2023-04-18T17:24:26.215713+08:00
25555412-8c21-4b0e-9bb6-ad62c7dd89db,d03f0d92-f57c-4008-9f6c-8ec1f8a38376,c9e2e485-d8b7-4d53-a48c-1723ae4c2a82,DECORATIONS,2387.09,2023-04-18T17:24:26.215767+08:00
02edbd55-4159-4f76-bdd2-59e547666961,84ef55ea-56f6-48d1-bc5e-239e6f9a77a2,7668bffc-02a1-47b1-b43b-5e83af51c545,FIGURES,6521.33,2023-04-18T17:24:26.215814+08:00
14c7fb39-0528-4687-8565-1f4186d6bba1,e738bc9a-6c7f-4a40-9da1-5505f9bd8184,48b00748-1f6e-4f07-8c10-f934dedc3c3c,ACCESSORIES,1431.30,2023-04-18T17:24:26.215870+08:00
308cd8c9-a6bd-44c6-8949-b5f6a88e1e16,5df8d3a2-f2dd-439c-bc08-d02bace82688,c1012818-6a19-46bd-a664-17b389708617,ACCESSORIES,4831.28,2023-04-18T17:24:26.215938+08:00
1cdaff57-8e66-49ef-b8d8-a14f8f47c16a,58d524c2-e392-4a6f-b52b-dee923c82eb8,fa601d6d-69b9-4f4d-826a-8d9a723d783c,DECORATIONS,8602.00,2023-04-18T17:24:26.216003+08:00
6d39926a-77df-460a-a7a1-96d88fe29f1b,09bce5da-f789-4cd2-95aa-9859fe585dc0,42410354-955b-4cdc-8b26-1e68cd6fba6d,ACCESSORIES,3769.54,2023-04-18T17:24:26.216065+08:00
8f5b24be-00fa-4463-a48f-6d1c1df629a2,099addea-a322-4ed3-9684-6d743620633a,d8788fc1-7242-4241-b9c3-a6b6fec56cd7,OUTFITS,654.97,2023-04-18T17:24:26.216122+08:00
493c1cdc-1eef-4f6f-86f1-ffcd762676b6,d03f0d92-f57c-4008-9f6c-8ec1f8a38376,604fd562-03e2-443e-a801-9591145a780d,ACCESSORIES,494.49,2023-04-18T17:24:26.216176+08:00
05e6b08d-b848-4edc-bef8-20a9ccb0d8a7,6bcec7ce-f428-4cbc-bd48-42284dac891d,4163face-6e7e-4662-83c2-4c15bf6b9cff,KITCHEN_ACCESSORIES,3882.61,2023-04-18T17:24:26.216231+08:00
82206aec-163f-4fbe-9895-de7fe322814f,e7960fe1-8c7a-4215-892f-8140930e128e,3bf26a54-b162-466f-9fc3-18545b0ade65,ACCESSORIES,3074.52,2023-04-18T17:24:26.216293+08:00
885a6c2f-d492-4b7f-866f-72f2505985eb,ac5d314d-5394-4496-9ccc-99fd09ace78a,e2aaf888-feeb-41aa-a896-0dfa539d31f8,ACCESSORIES,6657.86,2023-04-18T17:24:26.216345+08:00
5ddd8306-384a-47da-abb0-5d3f340a4c8a,58d524c2-e392-4a6f-b52b-dee923c82eb8,13f92f57-0889-44f3-974a-8bd297addbf6,ACCESSORIES,4671.89,2023-04-18T17:24:26.216392+08:00
a1a124ab-6d24-47ba-93e8-f00c5e2c20d2,7b32f818-62f8-44a4-8326-26d82afe59cc,079a076d-54b2-4fd1-87ce-5840dd3cde90,KITCHEN_ACCESSORIES,9782.76,2023-04-18T17:24:26.216459+08:00
45eb5278-52b4-4c86-a29d-ea2220b2eeb0,d4e0e6c2-599d-4285-bc85-da34ddf7e1d7,74ac5ec9-c71d-478e-bc8b-e3d6b19cd1a5,OUTFITS,2155.54,2023-04-18T17:24:26.216520+08:00
7aa2ccd2-97fc-481e-b021-c284e645ff57,d03f0d92-f57c-4008-9f6c-8ec1f8a38376,6cdaf7b8-ba72-4d82-b411-8f3dae2ea099,KITCHEN_ACCESSORIES,4244.49,2023-04-18T17:24:26.216573+08:00
b3816f84-0905-4df0-a654-be9fbbca3737,cebabe10-3833-43fc-b859-93376e3d9c4a,cad6f1c6-31b0-48fc-acbf-1ba606ce0f89,OUTFITS,1917.79,2023-04-18T17:24:26.216626+08:00
1b31cd6a-34f4-46aa-95c6-f1a218f3ecf2,8ec4a399-3a73-4ddb-ac44-9733c2ba927f,b31a1624-646b-4cb3-ad3d-19408a73fed6,FIGURES,4247.00,2023-04-18T17:24:26.216676+08:00
e28a510f-3647-41f6-b2cf-7f213eadf0cf,43c47205-962c-49a2-aca9-e8d02e0db2fe,e0121b1c-8211-4e70-992b-1cdb291a716a,KITCHEN_ACCESSORIES,9375.66,2023-04-18T17:24:26.216730+08:00
0b1b5064-8dbc-44ba-9f7c-bbb45f729f3d,8ec4a399-3a73-4ddb-ac44-9733c2ba927f,346d99c8-5c0d-4ebc-84a8-5ae7da91e556,ACCESSORIES,5060.55,2023-04-18T17:24:26.216782+08:00
9165f30c-d951-49ca-b636-9fa5dd1c769d,5df8d3a2-f2dd-439c-bc08-d02bace82688,fcc69b2f-773d-4f8b-9e67-2b56aa3e1453,ACCESSORIES,208.51,2023-04-18T17:24:26.216831+08:00
ec0a4adf-a436-488d-8cb0-b76bd01f7d04,e7960fe1-8c7a-4215-892f-8140930e128e,719a736d-3a13-4f40-8ff1-78a48fa5809a,DECORATIONS,9186.13,2023-04-18T17:24:26.216956+08:00
e1d7e8ff-2d4e-4a72-b4cd-5791c281443c,d03f0d92-f57c-4008-9f6c-8ec1f8a38376,23ed02c2-f7ad-4b02-8f8d-7c95d62c78f3,FIGURES,638.93,2023-04-18T17:24:26.217097+08:00
